transaction_id,total_cost,transaction_time,transaction_date,transaction_type,customer_id,employee_id,week_number
449,32.22,13:19:25,2024-11-18,Gift Card,,9,47
450,38.87,13:02:17,2024-08-20,Gift Card,943,,34
451,29.59,13:11:01,2024-04-27,Credit/Debit,,2,17
452,10.7,19:58:54,2024-03-23,Credit/Debit,,13,12
453,9.44,14:21:30,2024-06-30,Credit/Debit,924,,26
454,13.69,13:41:55,2024-12-03,Gift Card,821,,49
455,21.47,12:30:29,2024-06-15,Credit/Debit,493,,24
456,15.08,14:09:14,2024-02-13,Gift Card,,1,7
457,40.29,19:00:08,2024-04-24,Gift Card,,2,17
458,29.9,21:19:27,2024-09-13,Gift Card,,4,37
459,5.84,16:25:58,2024-07-02,Gift Card,989,,27
460,47.78,12:53:51,2024-07-11,Credit/Debit,,6,28
461,25.69,14:30:25,2024-06-07,Credit/Debit,95,,23
462,46.7,11:30:09,2024-05-21,Credit/Debit,199,,21
463,33.07,12:39:48,2024-07-28,Credit/Debit,324,,30
464,41.98,19:11:15,2024-08-22,Gift Card,131,,34
465,25.12,21:13:58,2024-07-20,Credit/Debit,,6,29
466,38.93,15:33:25,2024-03-23,Gift Card,536,,12
467,9.61,14:58:28,2024-06-15,Gift Card,131,,24
468,16.44,14:22:15,2024-04-05,Gift Card,,1,14
469,35.84,19:28:44,2024-03-09,Gift Card,42,,10
470,37.21,11:04:14,2024-02-15,Credit/Debit,921,,7
471,36.95,21:10:41,2024-04-01,Credit/Debit,,8,14
472,36.27,21:09:11,2024-04-20,Credit/Debit,120,,16
473,22.78,21:44:51,2024-10-08,Credit/Debit,,12,41
474,29.7,19:23:08,2024-09-20,Gift Card,,9,38
475,12.89,21:13:42,2024-05-04,Credit/Debit,,8,18
476,45.4,10:33:59,2024-03-21,Credit/Debit,,1,12
477,11.44,17:53:11,2024-07-04,Gift Card,,4,27
478,9.61,21:56:29,2024-08-08,Credit/Debit,,13,32
479,20.56,10:44:41,2024-05-12,Credit/Debit,,9,19
480,45.7,17:52:28,2024-01-24,Credit/Debit,,4,4
481,17.83,16:46:49,2024-07-03,Credit/Debit,,10,27
482,6.61,11:35:17,2024-03-30,Credit/Debit,109,,13
483,6.53,13:27:52,2024-04-18,Credit/Debit,37,,16
484,10.23,13:16:40,2024-01-08,Gift Card,,4,2
485,28.93,20:02:35,2024-10-01,Credit/Debit,150,,40
486,20.78,19:34:58,2024-12-08,Gift Card,,5,49
487,34.61,19:54:02,2024-03-25,Gift Card,17,,13
488,27.08,21:16:03,2024-03-10,Gift Card,637,,10
489,49.88,19:06:52,2024-06-14,Gift Card,,1,24
490,43.89,11:39:51,2024-11-01,Gift Card,,8,44
491,41.72,15:08:07,2024-03-05,Gift Card,505,,10
492,14.94,17:44:46,2024-09-29,Gift Card,,5,39
493,38.81,17:09:07,2024-08-26,Credit/Debit,,10,35
494,21.9,20:35:48,2024-01-09,Gift Card,,10,2
495,24.98,18:16:18,2024-04-08,Gift Card,,7,15
496,43.23,13:56:48,2024-09-17,Gift Card,,6,38
497,8.38,10:45:16,2024-11-17,Gift Card,330,,46
498,38.43,12:22:55,2024-07-25,Gift Card,,12,30
499,7.29,16:28:04,2024-07-03,Gift Card,126,,27
500,8.96,17:18:02,2024-07-30,Credit/Debit,,6,31
501,25.16,16:40:48,2024-06-27,Credit/Debit,117,,26
502,21.36,14:28:50,2024-03-19,Credit/Debit,505,,12
503,47.48,14:00:07,2024-03-05,Gift Card,,12,10
504,36.85,15:02:41,2024-07-04,Gift Card,489,,27
505,22.44,21:54:36,2024-03-01,Gift Card,,2,9
506,17.94,17:39:04,2024-02-22,Gift Card,,8,8
507,11.65,13:10:41,2024-04-27,Credit/Debit,,4,17
508,36.92,20:16:30,2024-08-10,Credit/Debit,759,,32
509,7.35,15:54:26,2024-03-19,Credit/Debit,86,,12
510,30.09,13:48:30,2024-05-14,Gift Card,36,,20
511,28.63,19:53:04,2024-04-03,Credit/Debit,,1,14
512,29.88,17:44:23,2024-03-02,Gift Card,235,,9
513,27.97,16:25:26,2024-03-02,Credit/Debit,,1,9
514,24.74,10:59:51,2024-01-24,Credit/Debit,387,,4
515,7.3,11:21:10,2024-02-23,Credit/Debit,914,,8
516,6.86,10:55:18,2024-08-25,Gift Card,,4,34
517,35.12,11:34:46,2024-07-05,Credit/Debit,,5,27
518,40.4,12:21:10,2024-12-03,Gift Card,,2,49
519,9.32,21:40:46,2024-06-07,Gift Card,,11,23
520,23.8,17:22:08,2024-06-07,Gift Card,,4,23
521,20.21,11:39:19,2024-11-08,Gift Card,39,,45
522,24.27,13:47:45,2024-09-14,Credit/Debit,604,,37
523,47.68,19:25:26,2024-02-05,Gift Card,,12,6
524,18.25,12:31:24,2024-06-23,Credit/Debit,275,,25
525,33.1,12:19:54,2024-04-27,Credit/Debit,,13,17
526,21.41,15:15:02,2024-08-29,Credit/Debit,766,,35
527,27.17,11:51:50,2024-11-13,Credit/Debit,,10,46
528,12.54,19:13:10,2024-09-06,Gift Card,983,,36
529,21.97,12:49:22,2024-10-29,Gift Card,419,,44
530,46.52,11:53:21,2024-06-18,Credit/Debit,90,,25
531,49.99,16:17:32,2024-12-03,Gift Card,65,,49
532,40.81,15:10:34,2024-12-05,Gift Card,550,,49
533,19.84,12:11:11,2024-05-18,Credit/Debit,,2,20
534,11.39,15:58:29,2024-10-30,Gift Card,,12,44
535,36.6,12:06:14,2024-09-20,Gift Card,960,,38
536,45.28,12:28:01,2024-01-06,Gift Card,,3,1
537,47.07,16:30:03,2024-07-27,Gift Card,713,,30
538,37.29,21:39:24,2024-11-04,Credit/Debit,13,,45
539,46.79,11:36:09,2024-05-31,Credit/Debit,390,,22
540,20.24,14:57:39,2024-11-30,Gift Card,572,,48
541,8.19,13:07:10,2024-02-23,Credit/Debit,,10,8
542,5.43,10:52:12,2024-08-26,Credit/Debit,,12,35
543,15.47,18:16:45,2024-06-08,Gift Card,988,,23
544,10.92,15:34:24,2024-09-21,Gift Card,,7,38
545,39.87,15:33:19,2024-06-09,Credit/Debit,,8,23
546,33.04,12:44:39,2024-05-24,Gift Card,691,,21
547,24.99,19:21:38,2024-07-27,Gift Card,161,,30
548,34.57,21:31:37,2024-10-09,Gift Card,419,,41
549,49.52,14:10:16,2024-01-31,Credit/Debit,454,,5
550,38.97,10:10:49,2024-12-04,Gift Card,651,,49
551,33.63,13:05:39,2024-06-17,Gift Card,,7,25
552,6.13,15:52:08,2024-11-06,Credit/Debit,,11,45
553,34.27,10:19:57,2024-11-30,Gift Card,,13,48
554,38.6,20:19:42,2024-03-23,Gift Card,354,,12
555,14.73,16:07:03,2024-05-17,Credit/Debit,,10,20
556,36.09,19:09:35,2024-06-11,Credit/Debit,,12,24
557,27.9,18:37:20,2024-07-17,Gift Card,,9,29
558,38.36,10:13:54,2024-05-02,Gift Card,,13,18
559,5.45,19:06:42,2024-04-18,Gift Card,862,,16
560,17.42,18:08:28,2024-08-24,Credit/Debit,819,,34
561,23.66,21:40:09,2024-05-05,Gift Card,691,,18
562,10.95,14:33:50,2024-07-22,Gift Card,,5,30
563,35.17,19:09:56,2024-05-23,Credit/Debit,592,,21
564,32.48,13:02:30,2024-02-09,Gift Card,436,,6
565,34.8,13:36:55,2024-03-22,Gift Card,,4,12
566,13.79,13:15:00,2024-06-22,Gift Card,940,,25
567,19.17,13:06:40,2024-11-20,Credit/Debit,404,,47
568,48.35,15:00:58,2024-05-18,Credit/Debit,,8,20
569,30.86,11:47:53,2024-11-04,Gift Card,,6,45
570,21.98,13:49:54,2024-02-28,Credit/Debit,,13,9
571,12.77,15:46:47,2024-09-28,Credit/Debit,,3,39
572,6.62,15:26:34,2024-01-30,Gift Card,,2,5
573,30.17,19:46:30,2024-02-01,Gift Card,837,,5
574,39.17,14:05:17,2024-10-03,Gift Card,,11,40
575,13.84,17:16:02,2024-10-26,Gift Card,,5,43
576,23.63,18:23:26,2024-07-16,Gift Card,,8,29
577,15.11,16:51:54,2024-07-01,Gift Card,,12,27
578,31.55,20:45:41,2024-07-06,Gift Card,243,,27
579,12.43,11:41:22,2024-10-19,Credit/Debit,,8,42
580,23.11,21:32:38,2024-09-28,Gift Card,,9,39
581,6.25,15:22:00,2024-10-08,Credit/Debit,,9,41
582,34.17,19:07:03,2024-02-19,Gift Card,622,,8
583,30.95,15:23:22,2024-01-24,Gift Card,,4,4
584,9.52,19:27:17,2024-02-19,Credit/Debit,874,,8
585,18.57,18:14:42,2024-09-25,Gift Card,553,,39
586,15.74,13:55:35,2024-10-19,Credit/Debit,238,,42
587,10.8,17:53:32,2024-11-10,Gift Card,269,,45
588,41.34,21:57:57,2024-05-06,Credit/Debit,177,,19
589,31.69,16:05:24,2024-08-01,Credit/Debit,,13,31
590,18.97,16:13:30,2024-08-27,Credit/Debit,,11,35
591,34.75,17:11:18,2024-04-19,Credit/Debit,,2,16
592,28.03,13:08:52,2024-10-12,Credit/Debit,,13,41
593,25.41,18:34:36,2024-03-20,Gift Card,,8,12
594,19.21,14:13:01,2024-07-27,Gift Card,842,,30
595,41.62,20:00:39,2024-04-25,Credit/Debit,,6,17
596,40.86,15:17:36,2024-04-25,Credit/Debit,729,,17
597,27.28,19:37:54,2024-07-01,Gift Card,769,,27
598,22.02,13:14:20,2024-01-24,Credit/Debit,,2,4
599,45.02,17:03:44,2024-02-15,Gift Card,,12,7
600,28.96,16:00:12,2024-11-16,Credit/Debit,742,,46
601,13.18,21:32:10,2024-01-30,Credit/Debit,,9,5
602,18.68,11:52:56,2024-11-22,Credit/Debit,,7,47
603,16.9,15:53:44,2024-05-09,Credit/Debit,792,,19
604,41.94,16:12:35,2024-03-04,Gift Card,,3,10
605,43.64,20:44:37,2024-02-09,Gift Card,319,,6
606,31.43,10:05:04,2024-04-13,Gift Card,251,,15
607,14.66,14:05:39,2024-01-08,Gift Card,,1,2
608,35.0,19:14:01,2024-04-25,Gift Card,,9,17
609,46.67,17:43:59,2024-11-14,Gift Card,438,,46
610,18.21,20:24:39,2024-02-15,Gift Card,,7,7
611,35.09,10:00:26,2024-07-18,Gift Card,503,,29
612,11.81,11:21:33,2024-04-09,Gift Card,,4,15
613,13.18,19:24:14,2024-09-18,Credit/Debit,341,,38
614,42.91,15:40:28,2024-08-13,Credit/Debit,,7,33
615,16.56,21:50:38,2024-09-29,Gift Card,246,,39
616,32.06,19:38:00,2024-06-22,Gift Card,431,,25
617,18.62,13:33:48,2024-02-15,Gift Card,826,,7
618,44.18,18:11:56,2024-12-03,Credit/Debit,,4,49
619,19.85,13:50:05,2024-05-17,Credit/Debit,210,,20
620,15.0,15:13:02,2024-07-24,Credit/Debit,315,,30
621,27.44,17:20:35,2024-01-10,Gift Card,,2,2
622,5.48,10:41:53,2024-01-18,Credit/Debit,720,,3
623,14.76,20:55:13,2024-04-29,Gift Card,9,,18
624,12.99,21:27:19,2024-10-06,Gift Card,741,,40
625,14.49,14:35:13,2024-07-15,Credit/Debit,,8,29
626,41.54,12:01:07,2024-06-02,Credit/Debit,146,,22
627,39.73,13:28:54,2024-09-27,Credit/Debit,113,,39
628,10.61,18:07:10,2024-10-14,Credit/Debit,,11,42
629,49.07,16:49:09,2024-02-06,Gift Card,,2,6
630,48.54,12:03:21,2024-02-17,Gift Card,769,,7
631,48.91,13:14:15,2024-05-22,Gift Card,,10,21
632,5.88,14:01:14,2024-08-02,Gift Card,,7,31
633,10.3,17:37:41,2024-06-05,Gift Card,,4,23
634,37.19,11:05:22,2024-11-28,Gift Card,217,,48
635,26.13,13:21:01,2024-02-11,Credit/Debit,361,,6
636,23.67,12:19:22,2024-09-10,Credit/Debit,690,,37
637,46.63,16:31:19,2024-09-22,Credit/Debit,,10,38
638,19.58,19:40:14,2024-10-29,Gift Card,,7,44
639,13.28,19:13:29,2024-06-27,Credit/Debit,,12,26
640,9.11,12:42:58,2024-05-15,Credit/Debit,347,,20
641,13.09,12:22:55,2024-02-29,Credit/Debit,,2,9
642,13.37,15:33:52,2024-03-29,Credit/Debit,317,,13
643,26.77,13:52:43,2024-07-19,Gift Card,108,,29
644,46.81,17:26:21,2024-04-26,Gift Card,373,,17
645,47.7,11:10:49,2024-07-04,Credit/Debit,,2,27
646,20.09,14:54:12,2024-09-21,Credit/Debit,,11,38
647,8.72,19:36:31,2024-12-01,Gift Card,,12,48
648,37.57,20:00:54,2024-06-05,Credit/Debit,735,,23
649,31.3,13:34:37,2024-01-24,Credit/Debit,646,,4
650,7.76,21:17:34,2024-01-08,Credit/Debit,319,,2
651,22.38,17:04:46,2024-02-11,Credit/Debit,,5,6
652,49.99,11:48:12,2024-06-11,Credit/Debit,19,,24
653,5.98,19:12:18,2024-10-16,Gift Card,,11,42
654,44.18,15:12:16,2024-07-06,Credit/Debit,24,,27
655,14.37,18:31:18,2024-11-16,Gift Card,,6,46
656,41.05,15:26:03,2024-10-30,Credit/Debit,432,,44
657,18.6,20:59:34,2024-07-07,Gift Card,,8,27
658,41.71,17:33:51,2024-03-18,Credit/Debit,65,,12
659,24.26,13:27:27,2024-10-20,Gift Card,342,,42
660,11.22,11:42:04,2024-07-19,Credit/Debit,379,,29
661,5.82,18:02:29,2024-07-22,Gift Card,5,,30
662,41.92,20:43:14,2024-06-08,Credit/Debit,518,,23
663,28.13,10:22:01,2024-07-17,Gift Card,,5,29
664,44.85,20:22:26,2024-03-26,Gift Card,908,,13
665,49.66,16:09:21,2024-02-04,Credit/Debit,,6,5
666,19.91,10:13:55,2024-01-06,Gift Card,,6,1
667,12.3,17:33:41,2024-05-10,Gift Card,,6,19
668,39.79,11:53:58,2024-01-26,Gift Card,,13,4
669,39.94,12:58:23,2024-05-21,Gift Card,,11,21
670,36.86,11:38:15,2024-06-07,Credit/Debit,,12,23
671,19.4,14:11:09,2024-03-07,Credit/Debit,585,,10
672,44.31,14:39:02,2024-04-05,Credit/Debit,65,,14
673,20.77,18:35:33,2024-08-12,Gift Card,,3,33
674,29.53,14:57:15,2024-10-18,Gift Card,,8,42
675,22.94,20:27:31,2024-04-07,Gift Card,490,,14
676,26.03,14:18:58,2024-08-14,Credit/Debit,,12,33
677,21.59,13:07:45,2024-01-25,Gift Card,,7,4
678,13.79,15:25:04,2024-04-27,Credit/Debit,,10,17
679,33.03,14:02:33,2024-11-11,Gift Card,870,,46
680,42.48,14:03:26,2024-02-19,Gift Card,364,,8
681,44.12,14:15:22,2024-03-13,Credit/Debit,,9,11
682,18.48,17:50:19,2024-07-14,Gift Card,747,,28
683,27.1,17:45:27,2024-09-19,Credit/Debit,877,,38
684,32.87,20:01:13,2024-05-23,Gift Card,,3,21
685,14.71,19:59:43,2024-07-21,Credit/Debit,725,,29
686,40.31,13:42:10,2024-08-14,Credit/Debit,,4,33
687,31.35,10:19:10,2024-11-27,Gift Card,757,,48
688,25.53,21:27:12,2024-06-18,Gift Card,,12,25
689,35.83,17:21:23,2024-01-26,Gift Card,,7,4
690,30.91,11:40:44,2024-05-23,Gift Card,,13,21
691,21.06,19:08:18,2024-04-27,Credit/Debit,413,,17
692,21.56,16:01:13,2024-01-03,Gift Card,,11,1
693,19.96,18:30:22,2024-08-18,Credit/Debit,814,,33
694,28.21,20:44:41,2024-04-16,Credit/Debit,,12,16
695,24.19,21:16:13,2024-01-28,Gift Card,,1,4
696,31.44,14:25:51,2024-05-05,Credit/Debit,69,,18
697,34.71,11:54:33,2024-08-01,Gift Card,,1,31
698,41.96,12:53:45,2024-09-26,Credit/Debit,588,,39
699,18.72,12:05:43,2024-11-12,Credit/Debit,906,,46
700,44.39,18:48:44,2024-05-31,Credit/Debit,771,,22
701,49.65,17:23:26,2024-06-15,Credit/Debit,,10,24
702,20.66,14:26:24,2024-06-07,Gift Card,842,,23
703,42.27,17:10:41,2024-07-24,Gift Card,953,,30
704,39.48,10:34:13,2024-08-30,Credit/Debit,27,,35
705,46.4,18:46:30,2024-01-17,Gift Card,,9,3
706,34.14,14:11:30,2024-03-25,Gift Card,,6,13
707,17.25,17:53:44,2024-05-10,Gift Card,195,,19
708,11.31,12:05:37,2024-08-16,Gift Card,984,,33
709,48.57,19:49:44,2024-02-19,Credit/Debit,,5,8
710,23.99,13:04:37,2024-02-29,Gift Card,110,,9
711,12.9,12:56:41,2024-06-22,Gift Card,,5,25
712,27.62,11:44:00,2024-08-12,Credit/Debit,741,,33
713,48.44,16:22:46,2024-08-26,Gift Card,,8,35
714,29.25,20:37:19,2024-08-04,Gift Card,,6,31
715,40.87,15:48:20,2024-11-14,Credit/Debit,,5,46
716,15.44,10:39:49,2024-04-29,Credit/Debit,245,,18
717,21.33,11:35:03,2024-10-31,Gift Card,,11,44
718,19.11,13:46:49,2024-11-29,Gift Card,,4,48
719,45.43,12:22:45,2024-03-07,Gift Card,,4,10
720,38.59,18:43:46,2024-11-25,Credit/Debit,937,,48
721,29.1,13:04:39,2024-02-28,Gift Card,,8,9
722,48.8,20:32:56,2024-09-01,Gift Card,900,,35
723,39.0,16:47:15,2024-10-10,Gift Card,,6,41
724,37.7,14:17:37,2024-04-09,Credit/Debit,,10,15
725,27.88,10:57:03,2024-07-18,Credit/Debit,721,,29
726,37.46,14:25:03,2024-07-09,Credit/Debit,,6,28
727,43.38,13:35:18,2024-06-15,Credit/Debit,787,,24
728,12.92,21:39:27,2024-02-10,Gift Card,385,,6
729,13.24,10:16:56,2024-08-15,Gift Card,,4,33
730,11.82,12:20:30,2024-05-08,Gift Card,558,,19
731,40.6,14:31:41,2024-09-20,Gift Card,892,,38
732,45.5,13:15:27,2024-07-15,Credit/Debit,,9,29
733,18.28,10:53:49,2024-05-04,Gift Card,,5,18
734,14.48,17:50:55,2024-10-08,Credit/Debit,,10,41
735,6.83,21:02:15,2024-01-24,Credit/Debit,,7,4
736,13.9,21:58:20,2024-08-11,Credit/Debit,,1,32
737,43.21,20:19:48,2024-01-01,Gift Card,,10,1
738,35.88,13:57:18,2024-06-11,Credit/Debit,931,,24
739,33.29,17:01:54,2024-05-13,Gift Card,,9,20
740,37.67,18:10:57,2024-02-11,Credit/Debit,700,,6
741,26.28,14:56:30,2024-07-29,Gift Card,475,,31
742,15.08,13:46:29,2024-01-02,Credit/Debit,,9,1
743,49.43,17:07:56,2024-07-23,Credit/Debit,,3,30
744,21.19,20:54:51,2024-07-05,Gift Card,,6,27
745,13.97,18:41:51,2024-08-10,Gift Card,835,,32
746,9.97,12:33:40,2024-06-27,Gift Card,,1,26
747,46.02,21:13:36,2024-12-08,Credit/Debit,,6,49
748,13.45,12:10:24,2024-09-18,Credit/Debit,125,,38
749,11.31,19:59:20,2024-05-10,Gift Card,714,,19
750,49.56,17:37:45,2024-03-09,Credit/Debit,,9,10
751,27.39,17:16:57,2024-06-24,Gift Card,,9,26
752,14.62,17:43:57,2024-03-09,Credit/Debit,294,,10
753,16.15,21:20:24,2024-06-20,Credit/Debit,,7,25
754,42.29,18:44:15,2024-08-18,Credit/Debit,700,,33
755,48.06,16:27:14,2024-07-20,Credit/Debit,,6,29
756,34.32,19:58:59,2024-04-11,Credit/Debit,,4,15
757,9.79,20:57:49,2024-10-05,Gift Card,,2,40
758,42.84,15:48:22,2024-08-17,Credit/Debit,,5,33
759,18.92,16:03:35,2024-01-30,Gift Card,852,,5
760,5.04,10:37:35,2024-11-19,Credit/Debit,,5,47
761,27.11,11:29:05,2024-03-14,Gift Card,,6,11
762,43.69,19:21:48,2024-04-12,Credit/Debit,894,,15
763,9.11,17:04:27,2024-04-30,Gift Card,,13,18
764,37.28,19:03:48,2024-01-19,Credit/Debit,,6,3
765,32.4,11:36:59,2024-09-30,Gift Card,,9,40
766,28.26,16:31:36,2024-08-09,Gift Card,,12,32
767,41.29,20:23:23,2024-08-13,Credit/Debit,,5,33
768,38.64,10:59:27,2024-03-18,Gift Card,376,,12
769,48.36,21:49:13,2024-04-06,Gift Card,135,,14
770,28.09,20:57:10,2024-10-17,Credit/Debit,,7,42
771,24.59,14:50:56,2024-05-31,Credit/Debit,,4,22
772,44.91,12:15:49,2024-08-07,Gift Card,792,,32
773,43.68,15:59:35,2024-04-19,Credit/Debit,,1,16
774,9.18,14:57:17,2024-01-05,Credit/Debit,493,,1
775,46.2,12:08:06,2024-06-13,Credit/Debit,37,,24
776,5.66,15:40:49,2024-01-31,Credit/Debit,,4,5
777,46.23,19:31:00,2024-03-03,Credit/Debit,690,,9
778,9.06,12:39:33,2024-03-20,Credit/Debit,131,,12
779,48.32,13:47:19,2024-09-14,Gift Card,,1,37
780,22.21,15:27:33,2024-07-24,Credit/Debit,,7,30
781,21.43,13:08:17,2024-05-18,Credit/Debit,97,,20
782,16.2,19:49:33,2024-02-14,Credit/Debit,,11,7
783,11.1,19:35:59,2024-02-29,Gift Card,,9,9
784,44.01,13:49:07,2024-06-21,Credit/Debit,,11,25
785,16.04,17:04:05,2024-11-19,Gift Card,,2,47
786,41.56,21:03:11,2024-04-20,Credit/Debit,,13,16
787,6.11,10:15:58,2024-09-14,Gift Card,284,,37
788,20.88,16:33:36,2024-04-30,Gift Card,,2,18
789,23.21,19:36:38,2024-09-02,Credit/Debit,,4,36
790,46.78,17:41:24,2024-07-31,Credit/Debit,,4,31
791,48.82,15:26:55,2024-09-27,Credit/Debit,,4,39
792,19.93,12:58:32,2024-08-10,Credit/Debit,237,,32
793,41.47,10:39:50,2024-12-04,Credit/Debit,,1,49
794,29.77,18:57:33,2024-09-29,Gift Card,,10,39
795,41.59,10:58:39,2024-07-18,Gift Card,,6,29
796,24.27,10:08:46,2024-06-12,Gift Card,,9,24
797,10.37,14:04:20,2024-11-19,Gift Card,779,,47
798,35.54,10:43:10,2024-01-16,Gift Card,,6,3
799,46.61,11:46:50,2024-04-27,Credit/Debit,,5,17
800,35.09,20:58:39,2024-01-18,Credit/Debit,,6,3
801,34.73,18:09:11,2024-02-02,Gift Card,619,,5
802,10.54,12:11:36,2024-03-21,Gift Card,814,,12
803,49.91,15:18:23,2024-11-14,Credit/Debit,,9,46
804,31.11,14:18:01,2024-01-11,Gift Card,853,,2
805,39.82,21:47:50,2024-05-23,Gift Card,360,,21
806,28.86,14:43:04,2024-11-23,Credit/Debit,,7,47
807,29.24,17:12:04,2024-05-16,Credit/Debit,,2,20
808,43.81,11:09:29,2024-11-30,Gift Card,649,,48
809,23.2,16:23:06,2024-11-16,Credit/Debit,,4,46
810,7.26,17:19:35,2024-04-24,Gift Card,,13,17
811,28.72,20:26:47,2024-08-02,Credit/Debit,317,,31
812,25.0,19:17:46,2024-01-27,Credit/Debit,,8,4
813,9.09,12:09:27,2024-10-27,Credit/Debit,,5,43
814,30.69,19:02:07,2024-08-13,Gift Card,,7,33
815,9.54,14:32:06,2024-05-20,Credit/Debit,740,,21
816,33.82,10:28:22,2024-10-07,Gift Card,,8,41
817,17.18,13:46:04,2024-04-19,Gift Card,170,,16
818,29.64,18:05:17,2024-11-15,Gift Card,118,,46
819,42.79,14:54:13,2024-02-28,Credit/Debit,,7,9
820,40.37,17:17:09,2024-07-18,Gift Card,,7,29
821,6.05,13:39:58,2024-01-26,Gift Card,,12,4
822,12.55,16:14:24,2024-07-16,Gift Card,,12,29
823,21.17,21:49:00,2024-10-13,Credit/Debit,172,,41
824,28.38,11:01:24,2024-09-22,Credit/Debit,,11,38
825,35.91,15:36:41,2024-05-25,Gift Card,665,,21
826,25.7,19:12:10,2024-05-03,Credit/Debit,977,,18
827,9.72,17:24:41,2024-07-31,Credit/Debit,,3,31
828,10.07,12:05:28,2024-07-09,Credit/Debit,282,,28
829,46.83,19:28:54,2024-07-04,Gift Card,593,,27
830,25.48,17:08:41,2024-07-12,Gift Card,945,,28
831,25.49,10:48:12,2024-06-20,Gift Card,,12,25
832,21.23,19:14:36,2024-06-08,Gift Card,54,,23
833,27.82,10:19:14,2024-03-18,Credit/Debit,,11,12
834,27.67,11:21:39,2024-06-01,Credit/Debit,,3,22
835,35.08,12:47:24,2024-12-02,Gift Card,,11,49
836,28.65,12:33:22,2024-01-02,Gift Card,195,,1
837,20.89,15:59:53,2024-05-21,Gift Card,525,,21
838,18.53,17:42:16,2024-02-20,Credit/Debit,,13,8
839,49.79,20:48:22,2024-08-01,Credit/Debit,841,,31
840,49.72,19:32:48,2024-11-19,Credit/Debit,789,,47
841,41.95,18:07:10,2024-01-21,Credit/Debit,344,,3
842,31.0,18:23:40,2024-06-21,Credit/Debit,,4,25
843,19.92,12:49:12,2024-12-04,Credit/Debit,131,,49
844,7.55,14:51:43,2024-01-21,Credit/Debit,665,,3
845,39.22,10:07:57,2024-06-14,Gift Card,519,,24
846,18.98,15:39:45,2024-02-24,Credit/Debit,,4,8
847,46.18,16:58:59,2024-01-29,Gift Card,378,,5
848,23.75,16:15:11,2024-04-24,Credit/Debit,,11,17
849,26.62,14:44:44,2024-10-02,Gift Card,534,,40
850,21.45,17:03:48,2024-03-12,Credit/Debit,931,,11
851,11.25,13:57:58,2024-01-29,Credit/Debit,51,,5
852,43.81,13:29:11,2024-10-26,Credit/Debit,,2,43
853,46.87,20:18:18,2024-11-01,Credit/Debit,543,,44
854,41.84,14:16:12,2024-07-01,Credit/Debit,,7,27
855,32.07,18:17:52,2024-02-18,Gift Card,,8,7
856,34.13,10:52:30,2024-05-26,Credit/Debit,,5,21
857,42.77,18:15:09,2024-04-12,Credit/Debit,735,,15
858,16.43,20:18:44,2024-01-08,Gift Card,,6,2
859,13.16,12:39:17,2024-02-15,Gift Card,,8,7
860,36.29,17:19:11,2024-10-12,Credit/Debit,,11,41
861,38.14,17:46:50,2024-06-04,Gift Card,363,,23
862,41.95,11:41:12,2024-08-16,Credit/Debit,,11,33
863,35.27,17:28:07,2024-07-11,Gift Card,,8,28
864,40.4,18:56:47,2024-08-15,Credit/Debit,705,,33
865,49.91,12:28:45,2024-09-16,Credit/Debit,156,,38
866,24.37,20:30:35,2024-03-01,Gift Card,304,,9
867,48.22,17:13:50,2024-11-18,Gift Card,797,,47
868,18.42,15:54:33,2024-03-21,Gift Card,,11,12
869,47.26,18:51:09,2024-11-16,Credit/Debit,740,,46
870,15.8,19:28:06,2024-06-10,Gift Card,367,,24
871,22.57,13:58:43,2024-03-19,Credit/Debit,465,,12
872,18.17,10:09:27,2024-01-26,Gift Card,625,,4
873,6.08,13:47:53,2024-02-25,Credit/Debit,,7,8
874,29.36,18:51:55,2024-06-18,Gift Card,,12,25
875,40.13,21:53:04,2024-12-01,Gift Card,103,,48
876,32.03,21:24:51,2024-04-21,Gift Card,,5,16
877,32.02,10:44:31,2024-10-21,Credit/Debit,,6,43
878,16.84,21:30:00,2024-11-04,Gift Card,,12,45
879,14.37,13:11:53,2024-04-02,Credit/Debit,,4,14
880,36.25,13:33:07,2024-10-21,Gift Card,276,,43
881,34.15,18:55:32,2024-10-05,Credit/Debit,,9,40
882,35.92,12:47:44,2024-11-19,Credit/Debit,993,,47
883,41.58,20:48:43,2024-10-22,Credit/Debit,496,,43
884,30.28,18:14:43,2024-10-22,Credit/Debit,,2,43
885,31.17,17:56:59,2024-03-16,Credit/Debit,687,,11
886,28.04,11:52:31,2024-11-11,Credit/Debit,,11,46
887,43.35,14:53:35,2024-01-10,Credit/Debit,377,,2
888,37.71,16:13:58,2024-10-04,Credit/Debit,,5,40
889,19.56,17:41:44,2024-08-11,Credit/Debit,944,,32
890,48.35,19:22:29,2024-04-06,Credit/Debit,,7,14
891,47.63,18:43:06,2024-08-17,Credit/Debit,813,,33
892,12.77,19:55:33,2024-03-31,Gift Card,,2,13
893,6.48,13:22:18,2024-07-06,Credit/Debit,,12,27
894,22.27,20:26:45,2024-05-05,Credit/Debit,,9,18
895,8.74,11:40:54,2024-09-20,Gift Card,901,,38
896,24.16,14:04:05,2024-06-01,Credit/Debit,,11,22
897,35.88,16:57:20,2024-05-02,Gift Card,,3,18
898,38.04,12:55:40,2024-10-27,Gift Card,,3,43
